JH2SC50142M011111,JH2SC50142M011111,ERRORFAILEDCHECKDIGIT,2002,Honda,CBR954RR,CBR900RR,SuperSport,954cc,10599,370lb,551in,NotAvailableonModel,6speed,Chain,Inline4,Chain,746,154
JS1GT75A532111111,JS1GT75A532111111,ERRORFAILEDCHECKDIGIT,2003,Suzuki,GSXR1000,GSXR1000K,SuperSport,1000cc,10499,370lb,553in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
JYARJ06Y74A011111,JYARJ06Y74A011111,ERRORFAILEDCHECKDIGIT,2004,Yamaha,YZFR6,YZFR6YZFR6C,SuperSport,599cc,8099,357lb,545in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
60FL445011111,"","","","","","","","","","","","","","","","","",""
99999999999911111,99999999999911111,ERRORFAILEDCHECKDIGIT,"","","","","","",0,lb,in,"","","","","","",""
JKBLFBA15LB511111,JKBLFBA15LB511111,ERRORFAILEDCHECKDIGIT,1990,Kawasaki,Bayou,KLF220,ATV,220cc,2799,399lb,0in,"",5speed,"","","",0,0
JH2SC45403M311111,JH2SC45403M311111,ERRORFAILEDCHECKDIGIT,2003,Honda,RC51,RVT1000R,SuperSport,999cc,10999,430lb,559in,NotAvailableonModel,6speed,Chain,Vtwin,Chain,0,0
1HD1GHV331Y311111,1HD1GHV331Y311111,ERRORFAILEDCHECKDIGIT,2001,HarleyDavidson,DynaSuperGlide,FXD,Cruiser,1450cc,11710,612lb,625in,NotAvailableonModel,5speed,Belt,Vtwin,Belt,0,0
JKAKXMMC83A011111,JKAKXMMC83A011111,ERRORFAILEDCHECKDIGIT,2003,Kawasaki,KX250,KX250M,OffRoad,250cc,5899,213lb,583in,NotAvailableonModel,5speed,Chain,Single2stroke,Chain,0,0
JH2MC13165K111111,JH2MC13165K111111,PASS,2005,Honda,Rebel,CMX250C,Cruiser,250cc,2999,3064lb,571in,NotAvailableonModel,5speed,Chain,Paralleltwin,Chain,0,0
1HD1DJV302Y611111,1HD1DJV302Y611111,ERRORFAILEDCHECKDIGIT,2002,HarleyDavidson,ElectraGlideClassic,FLHTC,Touring,1450cc,17030,776lb,635in,NotAvailableonModel,5speed,Belt,Vtwin,Belt,0,0
1HD1FSW394Y611111,1HD1FSW394Y611111,ERRORFAILEDCHECKDIGIT,2004,HarleyDavidson,RoadGlideEFI,FLTRICAVIN,Touring,1450cc,17635,731lb,635in,NotAvailableonModel,5speed,Belt,Vtwin,Belt,86,0
JS1GR7BA9P2111111,JS1GR7BA9P2111111,PASS,1993,Suzuki,GSXR750,GSXR750W,SuperSport,750cc,7299,438lb,567in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
1HFSC1218EA111111,1HFSC1218EA111111,ERRORFAILEDCHECKDIGIT,1984,Honda,Magna,VF1100C,Cruiser,1100cc,4048,542lb,0in,"","","","","",0,0
JH2PC2176XM911111,JH2PC2176XM911111,ERRORFAILEDCHECKDIGIT,1999,Honda,ShadowVLXDeluxe,VT600CD2,Cruiser,600cc,5499,505lb,0in,"",4speed,"","","",0,0
JKAEXMF1X4DA11111,JKAEXMF1X4DA11111,ERRORFAILEDCHECKDIGIT,2004,Kawasaki,Ninja250R,EX250F,Sport,250cc,2999,304lb,551in,NotAvailableonModel,6speed,Chain,Paralleltwin,Chain,181,0
JH2PC3512YM111111,JH2PC3512YM111111,ERRORFAILEDCHECKDIGIT,2000,Honda,CBR600F4i,CBR600F4,SuperSport,600cc,7899,370lb,545in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
WB10499A02ZE11111,WB10499A02ZE11111,ERRORFAILEDCHECKDIGIT,2002,BMW,R1150RT,R1150RT,SportTouring,1150cc,16290,592lb,584in,OptionalonModelunknownifequipped,6speed,Shaft,Opposedtwin,Shaft,0,0
1HD1BKL3XNY011111,1HD1BKL3XNY011111,ERRORFAILEDCHECKDIGIT,1992,HarleyDavidson,SoftailCustom,FXSTC,Cruiser,1340cc,11499,710lb,0in,"",5speed,"","","",0,0
JKAEXMF124DA11111,JKAEXMF124DA11111,ERRORFAILEDCHECKDIGIT,2004,Kawasaki,Ninja250R,EX250F,Sport,250cc,2999,304lb,551in,NotAvailableonModel,6speed,Chain,Paralleltwin,Chain,181,0
JKAEXMF124DA11111,JKAEXMF124DA11111,ERRORFAILEDCHECKDIGIT,2004,Kawasaki,Ninja250R,EX250F,Sport,250cc,2999,304lb,551in,NotAvailableonModel,6speed,Chain,Paralleltwin,Chain,181,0
JKAEXMF131A011111,JKAEXMF131A011111,ERRORFAILEDCHECKDIGIT,2001,Kawasaki,Ninja250,EX250F,Sport,250cc,3299,304lb,0in,"",6speed,"","","",0,0
JYAVP11Y53A011111,JYAVP11Y53A011111,ERRORFAILEDCHECKDIGIT,2003,Yamaha,VStar1100,XVS1100ACACATATC,Cruiser,1063cc,7899,600lb,648in,NotAvailableonModel,5speed,Shaft,Vtwin,Shaft,0,0
JH2SC501X2M011111,JH2SC501X2M011111,ERRORFAILEDCHECKDIGIT,2002,Honda,CBR954RR,CBR900RR,SuperSport,954cc,10599,370lb,551in,NotAvailableonModel,6speed,Chain,Inline4,Chain,746,154
JS1GR7HA022111111,JS1GR7HA022111111,ERRORFAILEDCHECKDIGIT,2002,Suzuki,GSXR750,GSXR750,SuperSport,750cc,9449,365lb,555in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
JKAZXCC134A011111,JKAZXCC134A011111,PASS,2004,Kawasaki,NinjaZX10R,ZX1000C,SuperSport,1000cc,10699,374lb,545in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
JKAEXMF13KA011111,JKAEXMF13KA011111,ERRORFAILEDCHECKDIGIT,1989,Kawasaki,Ninja250,EX250,Sport,250cc,2999,304lb,0in,"",6speed,"","","",0,0
ZDM1DA3N3HB711111,ZDM1DA3N3HB711111,ERRORFAILEDCHECKDIGIT,2017,Ducati,"","","",0cc,0,0lb,0in,"","","","","",0,0
JKBVNCA11TA011111,JKBVNCA11TA011111,PASS,1996,Kawasaki,Vulcan800,VN800A,Cruiser,800cc,7099,496lb,64in,NotAvailableonModel,5speed,Chain,Vtwin,Chain,0,0
1HD1FFW114Y611111,1HD1FFW114Y611111,ERRORFAILEDCHECKDIGIT,2004,HarleyDavidson,ElectraGlideClassicEFI,FLHTCI,Touring,1450cc,18405,776lb,635in,NotAvailableonModel,5speed,Belt,Vtwin,Belt,85,0
4K7S813592C011111,4K7S813592C011111,PASS,"","","","","","",0,lb,in,"","","","","","",""
1HD1CGP3X4K411111,1HD1CGP3X4K411111,ERRORFAILEDCHECKDIGIT,2004,HarleyDavidson,Sportster1200Custom,XL1200CCAVIN,Cruiser,1200cc,9845,554lb,598in,NotAvailableonModel,5speed,Belt,Vtwin,Belt,79,0
JS1GT74A122111111,JS1GT74A122111111,ERRORFAILEDCHECKDIGIT,2002,Suzuki,GSXR1000,GSXR1000,SuperSport,1000cc,10399,374lb,0in,NotAvailableonModel,6speed,"","","",0,0
JYA3UUC0XRA011111,JYA3UUC0XRA011111,ERRORFAILEDCHECKDIGIT,1994,Yamaha,FZR600R,FZR600RC,SuperSport,600cc,5899,395lb,0in,"",6speed,"","","",0,0
JYARN13Y74A011111,JYARN13Y74A011111,ERRORFAILEDCHECKDIGIT,2004,Yamaha,YZFR1,YZFR1YZFR1C,SuperSport,998cc,10699,379lb,549in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
JH2PC21471K211111,JH2PC21471K211111,ERRORFAILEDCHECKDIGIT,2001,Honda,ShadowVLXDeluxe,VT600CD,Cruiser,600cc,5299,458lb,63in,NotAvailableonModel,4speed,Chain,Vtwin,Chain,0,0
JKAZX4C12JA011111,JKAZX4C12JA011111,ERRORFAILEDCHECKDIGIT,1988,Kawasaki,Ninja600,ZX600C,Sport,600cc,4299,397lb,0in,"",6speed,"","","",0,0
JS1GR7HA512111111,JS1GR7HA512111111,ERRORFAILEDCHECKDIGIT,2001,Suzuki,GSXR750,GSXR750,SuperSport,750cc,9449,365lb,555in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
JKAZX9A111A011111,JKAZX9A111A011111,PASS,2001,Kawasaki,NinjaZX12R,ZX1200A,Sport,1200cc,11999,463lb,567in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
1HD1FBW392Y611111,1HD1FBW392Y611111,ERRORFAILEDCHECKDIGIT,2002,HarleyDavidson,RoadKingEFI,FLHRI,Touring,1450cc,17050,723lb,635in,NotAvailableonModel,5speed,Belt,Vtwin,Belt,86,0
JS1VT52AX12111111,JS1VT52AX12111111,ERRORFAILEDCHECKDIGIT,2001,Suzuki,TL1000R,TL1000R,SuperSport,1000cc,9599,434lb,0in,"",6speed,Chain,Vtwin,Chain,0,0
1HD1BWB3X1Y011111,1HD1BWB3X1Y011111,ERRORFAILEDCHECKDIGIT,2001,HarleyDavidson,HeritageSoftailClassicEFI,FLSTCI,Cruiser,1450cc,17620,696lb,645in,NotAvailableonModel,5speed,Belt,Vtwin,Belt,95,0
WB10495A82ZE11111,WB10495A82ZE11111,ERRORFAILEDCHECKDIGIT,2002,BMW,R1150GS,R1150GS,DualPurpose,1150cc,14500,530lb,585in,OptionalonModelunknownifequipped,6speed,"",Opposedtwin,"",0,0
JH2PE0208NM111111,JH2PE0208NM111111,PASS,1992,Honda,CR500R,CR500R,OffRoad,500cc,4199,222lb,0in,"",5speed,"","","",0,0
1HFSC1437EA011111,1HFSC1437EA011111,ERRORFAILEDCHECKDIGIT,1984,Honda,GoldWing,GL1200,Touring,1200cc,4795,599lb,0in,"","","","","",0,0
1HD1BEK17DY011111,1HD1BEK17DY011111,ERRORFAILEDCHECKDIGIT,1983,HarleyDavidson,WideGlide,FXWG,Cruiser,1340cc,7340,0lb,0in,"","","","","",0,0
JKAZX4F12VA011111,JKAZX4F12VA011111,ERRORFAILEDCHECKDIGIT,1997,Kawasaki,NinjaZX6R,ZX600F,SuperSport,600cc,8299,431lb,0in,"",6speed,"","","",0,0
JH2MD211XKK111111,JH2MD211XKK111111,ERRORFAILEDCHECKDIGIT,1989,Honda,NX250L,NX250L,DualPurpose,250cc,3098,247lb,0in,"",6speed,"","","",0,0
JH2RC46191M311111,JH2RC46191M311111,ERRORFAILEDCHECKDIGIT,2001,Honda,Interceptor800,VFR800FI,Sport,800cc,9499,470lb,574in,NotAvailableonModel,6speed,Chain,V4,Chain,0,0
1HD1BMY38YY011111,1HD1BMY38YY011111,ERRORFAILEDCHECKDIGIT,2000,HarleyDavidson,FatBoy,FLSTF,Cruiser,1450cc,15865,666lb,642in,NotAvailableonModel,5speed,Belt,Vtwin,Belt,752,64
1HD4CAM34RY211111,1HD4CAM34RY211111,ERRORFAILEDCHECKDIGIT,1994,HarleyDavidson,Sportster883,XLH883,Cruiser,883cc,4873,472lb,0in,"",5speed,"","","",0,0
1HD1FXV314Y711111,1HD1FXV314Y711111,ERRORFAILEDCHECKDIGIT,2004,HarleyDavidson,RoadKingCustom,FLHRSCAVIN,Touring,1450cc,17245,721lb,635in,NotAvailableonModel,5speed,Belt,Vtwin,Belt,86,0
1HD1FWW363Y711111,1HD1FWW363Y711111,ERRORFAILEDCHECKDIGIT,2003,HarleyDavidson,RoadKingShrine,FLHRIShrineCAVIN,Touring,1450cc,17250,723lb,635in,NotAvailableonModel,5speed,Belt,Vtwin,Belt,86,0
ZGUKBDD053M111111,ZGUKBDD053M111111,PASS,2003,MotoGuzzi,"","","",0cc,0,0lb,0in,"","","","","",0,0
JYAVP11Y02A011111,JYAVP11Y02A011111,ERRORFAILEDCHECKDIGIT,2002,Yamaha,VStar1100,XVS1100ACAC,Cruiser,1063cc,7899,600lb,648in,NotAvailableonModel,5speed,Shaft,Vtwin,Shaft,0,0
2A22052H311111,"","","","","","","","","","","","","","","","","",""
1HD1EBK12CY111111,1HD1EBK12CY111111,ERRORFAILEDCHECKDIGIT,1982,HarleyDavidson,LowRiderSpecial,FXRS,Cruiser,1340cc,7200,0lb,0in,"","","","","",0,0
9G51588J011111,"","","","","","","","","","","","","","","","","",""
1HD1HA23X4K811111,1HD1HA23X4K811111,ERRORFAILEDCHECKDIGIT,2004,HarleyDavidson,"","","",0cc,0,0lb,0in,"","","","","",0,0
JH2PC21491M211111,JH2PC21491M211111,ERRORFAILEDCHECKDIGIT,2001,Honda,ShadowVLXDeluxe,VT600CD,Cruiser,600cc,5299,458lb,63in,NotAvailableonModel,4speed,Chain,Vtwin,Chain,0,0
JH2PC251XTM511111,JH2PC251XTM511111,PASS,1996,Honda,CBR600F3,CBR600F3,SuperSport,600cc,7699,405lb,0in,"",6speed,"","","",0,0
99999999999911111,99999999999911111,ERRORFAILEDCHECKDIGIT,"","","","","","",0,lb,in,"","","","","","",""
JYA2KU002HA011111,JYA2KU002HA011111,PASS,1987,Yamaha,FZ700,FZ700,Sport,700cc,4549,452lb,0in,"",6speed,"","","",0,0
JH2PC1906KM211111,JH2PC1906KM211111,ERRORFAILEDCHECKDIGIT,1989,Honda,CBR600F,CBR600F,SuperSport,600cc,4998,407lb,0in,"",6speed,"","","",0,0
1HD1FYW394Y711111,1HD1FYW394Y711111,ERRORFAILEDCHECKDIGIT,2004,HarleyDavidson,RoadKingCustomEFI,FLHRSICAVIN,Touring,1450cc,17845,721lb,635in,NotAvailableonModel,5speed,Belt,Vtwin,Belt,86,0
JKAZXCA1XGB511111,JKAZXCA1XGB511111,ERRORFAILEDCHECKDIGIT,1986,Kawasaki,NinjaZX10,ZX1000,SuperSport,1000cc,5299,525lb,0in,"",6speed,"","","",0,0
1HD1BKL1XHY011111,1HD1BKL1XHY011111,ERRORFAILEDCHECKDIGIT,1987,HarleyDavidson,SoftailCustom,FXSTC,Cruiser,1340cc,9649,618lb,0in,"",5speed,"","","",0,0
1HD1FFW3XYY611111,1HD1FFW3XYY611111,ERRORFAILEDCHECKDIGIT,2000,HarleyDavidson,ElectraGlideClassicEFI,FLHTCI,Touring,1450cc,17055,776lb,635in,NotAvailableonModel,5speed,Belt,Vtwin,Belt,85,0
JH2SC57144M011111,JH2SC57144M011111,ERRORFAILEDCHECKDIGIT,2004,Honda,CBR1000RR,CBR1000RR,SuperSport,1000cc,10999,396lb,556in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
1HD1BXB381Y011111,1HD1BXB381Y011111,ERRORFAILEDCHECKDIGIT,2001,HarleyDavidson,FatBoyEFI,FLSTFICAVIN,Cruiser,1450cc,16880,666lb,642in,NotAvailableonModel,5speed,Belt,Vtwin,Belt,752,64
1XACH68A84A011111,1XACH68A84A011111,ERRORFAILEDCHECKDIGIT,"","","","","","",0,lb,in,"","","","","","",""
JS1GR7BA4P2111111,JS1GR7BA4P2111111,ERRORFAILEDCHECKDIGIT,1993,Suzuki,GSXR750,GSXR750W,SuperSport,750cc,7299,438lb,567in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
JKAEXMF163A011111,JKAEXMF163A011111,ERRORFAILEDCHECKDIGIT,2003,Kawasaki,Ninja250R,EX250F,Sport,250cc,2999,304lb,551in,NotAvailableonModel,6speed,Chain,Paralleltwin,Chain,181,0
JS1GN7CA342111111,JS1GN7CA342111111,ERRORFAILEDCHECKDIGIT,2004,Suzuki,GSXR600,GSXR600,SuperSport,600cc,7999,354lb,551in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
JS1GN78A9V2111111,JS1GN78A9V2111111,PASS,1997,Suzuki,GSXR600,GSXR600,SuperSport,600cc,7699,383lb,545in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
1HD1JBB391Y011111,1HD1JBB391Y011111,ERRORFAILEDCHECKDIGIT,2001,HarleyDavidson,SoftailDeuceEFI,FXSTDI,Cruiser,1450cc,17620,645lb,666in,NotAvailableonModel,5speed,Belt,Vtwin,Belt,85,0
1HD1CLP334K411111,1HD1CLP334K411111,ERRORFAILEDCHECKDIGIT,2004,HarleyDavidson,Sportster1200Roadster,XL1200RCAVIN,Cruiser,1200cc,8675,557lb,60in,NotAvailableonModel,5speed,Belt,Vtwin,Belt,79,0
JH2SC45433M311111,JH2SC45433M311111,ERRORFAILEDCHECKDIGIT,2003,Honda,RC51,RVT1000R,SuperSport,999cc,10999,430lb,559in,NotAvailableonModel,6speed,Chain,Vtwin,Chain,0,0
CA74658911111,"","","","","","","","","","","","","","","","","",""
1HD1BTY33YY011111,1HD1BTY33YY011111,ERRORFAILEDCHECKDIGIT,2000,HarleyDavidson,NightTrain,FXSTB,Cruiser,1450cc,14415,630lb,669in,NotAvailableonModel,5speed,Belt,Vtwin,Belt,85,0
1HD1HAZ383K811111,1HD1HAZ383K811111,ERRORFAILEDCHECKDIGIT,2003,HarleyDavidson,VRod,VRSCACAVin,Cruiser,1130cc,17995,600lb,675in,NotAvailableonModel,5speed,Belt,Vtwin,Belt,74,105
1HD1FTW334Y711111,1HD1FTW334Y711111,ERRORFAILEDCHECKDIGIT,2004,HarleyDavidson,RoadKingPoliceEscortEFI,FLHPEICAVIN,Touring,1450cc,16600,723lb,635in,NotAvailableonModel,5speed,Belt,Vtwin,Belt,86,0
JYARN13Y94A011111,JYARN13Y94A011111,ERRORFAILEDCHECKDIGIT,2004,Yamaha,YZFR1,YZFR1YZFR1C,SuperSport,998cc,10699,379lb,549in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
JS1GN7CA642111111,JS1GN7CA642111111,ERRORFAILEDCHECKDIGIT,2004,Suzuki,GSXR600,GSXR600,SuperSport,600cc,7999,354lb,551in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
JKAZXDH13LA011111,JKAZXDH13LA011111,ERRORFAILEDCHECKDIGIT,1990,Kawasaki,NinjaZX7,ZX750H,SuperSport,750cc,6449,430lb,0in,"",6speed,"","","",0,0
JS1GN7BA832111111,JS1GN7BA832111111,ERRORFAILEDCHECKDIGIT,2003,Suzuki,GSXR600,GSXR600,SuperSport,600cc,7999,359lb,551in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
JH2PC2504PM211111,JH2PC2504PM211111,PASS,1993,Honda,CBR600F2,CBR600F2,SuperSport,600cc,5899,405lb,0in,"",6speed,"","","",0,0
JKAZX2C19WA011111,JKAZX2C19WA011111,ERRORFAILEDCHECKDIGIT,1998,Kawasaki,NinjaZX9R,ZX900C,Sport,900cc,9999,404lb,0in,"",6speed,"","","",0,0
JYAVM01Y84A011111,JYAVM01Y84A011111,ERRORFAILEDCHECKDIGIT,2004,Yamaha,VStar650,XVS650ACACATATC,Cruiser,650cc,5599,474lb,64in,NotAvailableonModel,5speed,Shaft,Vtwin,Shaft,0,0
SMT600FMX1J111111,SMT600FMX1J111111,ERRORFAILEDCHECKDIGIT,2001,Triumph,SprintST,SprintSTfuelinjected,SportTouring,1050cc,10799,463lb,574in,OptionalonModelnotequipped,6speed,Chain,Inline3,Chain,767,125
011111,"","","","","","","","","","","","","","","","","",""
JKAZX4J102A011111,JKAZX4J102A011111,ERRORFAILEDCHECKDIGIT,2002,Kawasaki,NinjaZX6R,ZX600J,SuperSport,600cc,7699,377lb,551in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
JKAKZCP28SB511111,JKAKZCP28SB511111,PASS,1995,Kawasaki,KZ1000Police,KZ1000P,Standard,1000cc,7275,0lb,0in,"","","","","",0,0
JH2SC3009RM011111,JH2SC3009RM011111,PASS,1994,Honda,CB1000,CB1000,Standard,1000cc,7199,518lb,0in,"",5speed,"","","",0,0
JH2PE0403SM011111,JH2PE0403SM011111,ERRORFAILEDCHECKDIGIT,1995,Honda,XR600R,XR600R,DualPurpose,600cc,4599,271lb,0in,"",5speed,"","","",0,0
JYARJ04Y31A011111,JYARJ04Y31A011111,ERRORFAILEDCHECKDIGIT,2001,Yamaha,YZFR6,YZFR6,SuperSport,599cc,7999,365lb,543in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
JS1GN78A8Y2111111,JS1GN78A8Y2111111,ERRORFAILEDCHECKDIGIT,2000,Suzuki,GSXR600,GSXR600,SuperSport,600cc,7849,383lb,545in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
1HFSC0201CA211111,1HFSC0201CA211111,ERRORFAILEDCHECKDIGIT,1982,Honda,GoldWing,GL1100,Touring,1100cc,4098,588lb,0in,"","","","","",0,0
JKAZX2A1XEB511111,JKAZX2A1XEB511111,ERRORFAILEDCHECKDIGIT,1984,Kawasaki,NinjaZX9,ZX900A1,Sport,900cc,4399,503lb,0in,"","","","","",0,0
1HD1BWB393Y111111,1HD1BWB393Y111111,ERRORFAILEDCHECKDIGIT,2003,HarleyDavidson,HeritageSoftailClassicEFI,FLSTCICAVIN,Cruiser,1450cc,17800,696lb,645in,NotAvailableonModel,5speed,Belt,Vtwin,Belt,85,0
JYA2HG002HA011111,JYA2HG002HA011111,PASS,1987,Yamaha,YZ125,YZ125,OffRoad,125cc,2299,190lb,0in,"",6speed,"","","",0,0
6E56457J011111,"","","","","","","","","","","","","","","","","",""
JYAVP04Y22A011111,JYAVP04Y22A011111,ERRORFAILEDCHECKDIGIT,2002,Yamaha,RoyalStar,XVZ13TFTFCTFSTFSC,Touring,1294cc,16399,787lb,675in,NotAvailableonModel,5speedwoverdrive,Shaft,V4,Shaft,0,0
JS1GN72A6T2111111,JS1GN72A6T2111111,ERRORFAILEDCHECKDIGIT,1996,Suzuki,Katana600,GSX600F,Sport,600cc,5999,438lb,0in,"",6speed,"","","",0,0
WB1041607T0311111,WB1041607T0311111,ERRORFAILEDCHECKDIGIT,1996,BMW,R1100RS,R1100RS,Sport,1100cc,14750,506lb,575in,OptionalonModelunknownifequipped,5speed,Shaft,Opposedtwin,Shaft,0,0
JH2SC501X2M011111,JH2SC501X2M011111,ERRORFAILEDCHECKDIGIT,2002,Honda,CBR954RR,CBR900RR,SuperSport,954cc,10599,370lb,551in,NotAvailableonModel,6speed,Chain,Inline4,Chain,746,154
JS1GN72A5S2111111,JS1GN72A5S2111111,ERRORFAILEDCHECKDIGIT,1995,Suzuki,Katana600,GSX600F,Sport,600cc,5699,438lb,0in,"",6speed,"","","",0,0
5VPGB16L333011111,5VPGB16L333011111,ERRORFAILEDCHECKDIGIT,2003,Victory,Vegas,Vegas,Cruiser,1507cc,14999,620lb,663in,NotAvailableonModel,6speed,Belt,Vtwin,Belt,0,0
ZDCPC36184F011111,ZDCPC36184F011111,ERRORFAILEDCHECKDIGIT,2004,Honda,599,CB600F,UncladSport,599cc,7099,404lb,561in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
JYARJ06Y13A011111,JYARJ06Y13A011111,ERRORFAILEDCHECKDIGIT,2003,Yamaha,YZFR6,YZFR6YZFR6C,SuperSport,599cc,7999,357lb,545in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
JYARJ06Y04A011111,JYARJ06Y04A011111,PASS,2004,Yamaha,YZFR6,YZFR6YZFR6C,SuperSport,599cc,8099,357lb,545in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
JY4AJ11Y84C011111,JY4AJ11Y84C011111,ERRORFAILEDCHECKDIGIT,2004,Yamaha,YFZ450,YFZ450S,ATV,439cc,6699,350lb,0in,NotAvailableonModel,5speed,"","","",0,0
R6RGE2537811111,"","","","","","","","","","","","","","","","","",""
JS1GN7CA842111111,JS1GN7CA842111111,ERRORFAILEDCHECKDIGIT,2004,Suzuki,GSXR600,GSXR600,SuperSport,600cc,7999,354lb,551in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
JH2RC4340VM211111,JH2RC4340VM211111,ERRORFAILEDCHECKDIGIT,1997,Honda,Magna,VF750C2,Cruiser,750cc,7299,507lb,65in,NotAvailableonModel,5speed,Chain,V4,Chain,0,0
JS1SP46A432111111,JS1SP46A432111111,ERRORFAILEDCHECKDIGIT,2003,Suzuki,DR650SE,DR650SE,DualPurpose,650cc,4999,324lb,587in,NotAvailableonModel,5speed,Chain,Single,Chain,0,42
1HD1BLL37TY011111,1HD1BLL37TY011111,ERRORFAILEDCHECKDIGIT,1996,HarleyDavidson,SoftailSpringer,FXSTS,Cruiser,1340cc,14030,625lb,0in,"",5speed,"","","",0,0
JH2PC35144M511111,JH2PC35144M511111,ERRORFAILEDCHECKDIGIT,2004,Honda,CBR600F4i,CBR600F4,SuperSport,600cc,8199,370lb,545in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
JS1GT75A432111111,JS1GT75A432111111,ERRORFAILEDCHECKDIGIT,2003,Suzuki,GSXR1000,GSXR1000K,SuperSport,1000cc,10499,370lb,553in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
JKAEXVA14PA011111,JKAEXVA14PA011111,ERRORFAILEDCHECKDIGIT,1993,Kawasaki,Ninja500,EX500,Sport,500cc,3799,372lb,0in,"",6speed,"",Paralleltwin,"",0,0
99999999999911111,99999999999911111,ERRORFAILEDCHECKDIGIT,"","","","","","",0,lb,in,"","","","","","",""
JKAKZCP252B511111,JKAKZCP252B511111,ERRORFAILEDCHECKDIGIT,2002,Kawasaki,KZ1000Police,KZ1000P,Standard,1000cc,8900,0lb,0in,NotAvailableonModel,"","","","",0,0
1HD1BLL32LY011111,1HD1BLL32LY011111,ERRORFAILEDCHECKDIGIT,1990,HarleyDavidson,SoftailStandardSpecial,FXSTSpecial,Cruiser,1340cc,9920,618lb,0in,"",5speed,"","","",0,0
JKAZX2C19WA011111,JKAZX2C19WA011111,ERRORFAILEDCHECKDIGIT,1998,Kawasaki,NinjaZX9R,ZX900C,Sport,900cc,9999,404lb,0in,"",6speed,"","","",0,0
JH2ME0604EK011111,JH2ME0604EK011111,ERRORFAILEDCHECKDIGIT,1984,Honda,XR250R,XR250R,OffRoad,250cc,1824,233lb,0in,"","","","","",0,0
51FL298711111,"","","","","","","","","","","","","","","","","",""
JS1GR7HA432111111,JS1GR7HA432111111,ERRORFAILEDCHECKDIGIT,2003,Suzuki,GSXR750,GSXR750K,SuperSport,750cc,9449,365lb,555in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
JH2SC26492M211111,JH2SC26492M211111,PASS,2002,Honda,ST1100A,ST1100A,SportTouring,1100cc,14399,626lb,612in,OptionalonModelequipped,5speed,Shaft,V4,Shaft,819,100
1HFSC3416VA011111,1HFSC3416VA011111,ERRORFAILEDCHECKDIGIT,1997,Honda,Valkyrie,GL1500C,Cruiser,1500cc,12499,682lb,665in,NotAvailableonModel,5speed,Shaft,Opposed6,Shaft,0,0
99999999999911111,99999999999911111,ERRORFAILEDCHECKDIGIT,"","","","","","",0,lb,in,"","","","","","",""
SC0212BA113611111,SC0212BA113611111,PASS,"","","","","","",0,lb,in,"","","","","","",""
JH2PC2116JM011111,JH2PC2116JM011111,ERRORFAILEDCHECKDIGIT,1988,Honda,ShadowVLX,VT600C,Cruiser,583cc,3798,452lb,63in,NotAvailableonModel,4speed,Chain,Vtwin,Chain,0,0
JYARN05E8YA011111,JYARN05E8YA011111,ERRORFAILEDCHECKDIGIT,2000,Yamaha,YZFR1,YZFR1,SuperSport,998cc,10199,385lb,549in,NotAvailableonModel,6speed,Chain,Inline4,Chain,0,0
JS1VP52A7Y2111111,JS1VP52A7Y2111111,ERRORFAILEDCHECKDIGIT,2000,Suzuki,SV650,SV650,UncladSport,650cc,5749,363lb,559in,NotAvailableonModel,6speed,Chain,Vtwin,Chain,0,0
1HD1PJE104Y911111,1HD1PJE104Y911111,ERRORFAILEDCHECKDIGIT,2004,HarleyDavidson,ScreamingEagleElectraGlide,FLHTCSE,Touring,1690cc,28595,785lb,635in,NotAvailableonModel,5speed,Belt,Vtwin,Belt,100,0
